temp;wind;rh;precip;fire
23,9391;18,0364;45,8662;6,3262;0
21,4788;17,97;46,193;0,4361;1
23,8713;13,2208;35,2883;0,0002;1
26,5488;14,0264;38,8645;0,0023;1
23,0878;14,4341;44,8524;1,7988;1
21,8638;16,6913;49,1783;35,3943;0
16,4385;15,1628;57,4432;6,6123;0
17,3577;12,6972;44,3476;0,1608;0
18,3797;12,1609;41,5094;0,0423;0
20,9401;13,5375;45,2921;0,0187;1
19,708;13,7857;52,2576;1,4143;0
19,3846;13,4601;58,1802;4,4214;0
18,9768;14,8111;58,5553;2,2116;0
22,7935;23,4972;45,0923;23,5839;0
24,8006;19,4686;42,4824;17,6865;0
17,8437;13,7876;59,0536;3,8586;0
18,9828;12,3718;47,0395;0,4688;0
22,9693;19,4402;46,8652;0,0053;0
20,0841;14,2419;57,3078;0,0349;0
22,5758;20,8081;48,7097;2,8338;0
17,0194;22,4564;51,4957;29,3566;0
18,1861;10,4563;49,7104;0,0693;0
15,814;17,2182;63,7399;11,0297;0
12,7673;15,1679;62,0645;8,7412;0
12,4235;19,8937;56,7828;0,4694;0
14,843;15,8777;54,0675;0,0356;0
16,8689;12,1005;52,7466;0,0234;0
16,1485;9,7472;51,757;1,8895;0
12,017;13,1076;65,7489;2,1072;0
15,4135;15,3489;53,6422;0,227;0
15,8758;17,4849;61,7557;0,07;0
14,7532;17,711;60,0233;0,5627;0
15,6268;18,3194;53,9274;0,0347;0
15,3063;15,3744;51,1975;0,0054;0
14,9734;11,5824;52,9359;0,0006;0
15,5527;9,4405;62,2338;2,7308;0
16,5131;15,6878;59,1233;5,461;0
15,1272;12,0222;64,7565;0,1062;0
18,2062;20,0375;46,3976;0,0467;0
14,0871;20,1933;63,3454;9,6602;0
10,0011;25,0666;62,0593;2,9657;0
13,282;13,3524;57,0407;0,3242;0
13,5339;9,903;55,7537;0,1491;0
14,4127;9,3894;57,3954;0,2038;0
15,6099;8,891;52,2835;0,0223;0
17,4745;12,1695;45,4268;0,0108;0
17,7535;11,4191;47,4898;0,002;0
17,7682;14,2436;45,6464;0,0013;0
19,0789;11,3329;45,3962;0,0006;0
19,4964;9,6602;49,14;0,0004;0
18,8866;8,1916;41,6077;0,0031;0
17,7599;12,1133;46,2834;0,0446;1
17,6173;11,6416;40,885;0,0003;1
16,4844;12,2408;49,681;0,0006;1
16,3882;13,0418;50,9415;0,0182;1
15,8771;15,4447;62,3144;25,2279;0
5,834;27,7261;74,129;8,1059;0
11,426;38,5403;46,4806;3,2197;0
11,0006;18,6966;71,163;0,0171;0
15,1331;11,8073;57,6744;0,067;0
13,5352;20,9933;54,4332;0,8479;0
7,9653;22,7092;55,1343;0,1309;0
12,195;26,8646;60,2398;2,0936;0
8,2271;19,5016;50,3683;0,0036;0
7,5395;14,9249;62,0583;0,0101;0
10,2391;11,3398;58,5624;0,0069;0
13,6945;16,1719;46,9536;0,3176;0
7,4482;12,9572;77,0968;0,5754;0
10,5148;12,486;56,0725;0,0123;0
13,2534;19,0983;48,89;0,1519;0
7,9042;23,0969;74,7;8,0548;0
9,9564;20,8404;65,5598;18,4561;0
7,9425;11,3495;67,1572;7,1996;0
8,6583;8,097;70,59;0,0258;0
7,8311;9,6869;70,2303;0,602;0
8,9536;11,8838;60,234;0,2399;0
8,1827;23,3132;61,5906;0,8607;0
4,0574;25,2512;70,2142;13,1436;0
5,6672;27,4919;68,0868;5,4258;0
3,8261;21,6627;83,5426;8,3212;0
5,6598;18,4429;69,178;2,7051;0
5,6555;18,6018;61,4353;0,1915;0
5,0231;14,1314;69,1649;0,1084;0
3,4746;12,3634;64,7099;2,9127;0
3,3336;17,0117;52,7415;0,1424;0
6,016;19,3726;59,992;0,5688;0
8,9969;18,0667;61,6899;0,3447;0
9,0146;15,5229;66,1879;0,0138;0
8,0021;14,4757;66,8706;0,023;0
9,3878;19,2519;63,0482;0,9131;0
1,0598;25,5271;66,2418;12,6335;0
3,2485;26,1743;67,3453;0,04;0
2,3174;13,6837;53,5155;0,6521;0
3,8529;25,3103;52,7301;9,0129;0
4,6354;20,5976;65,6978;14,2598;0
0,7243;12,4179;67,6315;2,2592;0
1,8227;21,7489;62,7995;6,9141;0
0,4474;17,886;70,3224;8,315;0
2,467;14,0434;67,2167;2,0034;0
0,5911;18,8608;61,7297;0,0063;0
6,6406;14,3232;51,0977;0,0401;0
5,615;17,7741;58,8761;0,0064;0
6,1965;29,1815;61,472;4,4156;0
-2,2718;27,3722;53,0002;9,0216;0
0,4802;27,7996;64,1315;18,7722;0
8,5151;48,1178;86,6146;201,4191;0
7,49;37,3335;60,9161;149,5304;0
3,9448;18,2082;56,2602;4,1117;0
5,8052;27,6268;52,9727;6,6473;0
6,6396;34,7912;45,9737;12,182;0
2,6648;17,2249;58,6567;7,7461;0
-1,3389;20,8351;65,6581;1,3164;0
-1,5673;18,2366;72,5195;0,0274;0
-0,1563;15,6329;59,8311;0,1274;0
-0,3202;13,8845;56,6963;0,2791;0
-1,1176;17,1235;63,5169;0,0543;0
4,4103;22,9867;51,2302;0,9383;0
2,5208;23,2654;61,6849;0,0402;0
8,2119;16,7006;58,3428;0,0891;0
7,5072;16,5681;54,8907;0,0178;0
5,5432;21,4968;58,7336;1,5338;0
5,7346;34,5946;54,8752;1,8394;0
4,3072;27,3517;67,8176;7,8042;0
1,4709;19,376;72,7147;2,0596;0
2,2425;12,4645;62,4306;0,1034;0
6,7049;17,6287;73,6041;0,5237;0
4,9586;21,1544;71,6623;5,4745;0
3,6562;19,498;67,3958;5,0876;0
5,4963;20,2686;55,09;10,3308;0
5,0669;18,0234;49,2074;0,8145;0
9,2755;20,5801;59,5807;1,9543;0
7,5214;22,533;61,5005;0,122;0
8,3535;21,6995;49,041;0,4144;0
8,3535;19,8335;60,3934;0,9095;0
7,7867;22,8286;66,0063;1,7615;0
4,1584;16,3685;58,5913;14,3539;0
1,1714;13,0033;67,3284;1,0434;0
3,4738;20,3483;68,102;0,0224;0
2,4266;21,4887;67,0399;0,0243;0
2,0946;13,2919;69,4092;0,0619;0
1,1786;9,9867;62,4868;0,0524;0
5,6252;27,6745;64,9363;0,38;0
3,3919;30,616;68,6718;29,0677;0
2,5046;24,9707;50,7556;0,298;0
3,5192;25,3215;62,6142;6,4413;0
2,2537;15,2769;59,7631;2,6238;0
3,6075;25,5015;52,3073;12,0156;0
-0,0229;17,3955;71,6247;0,089;0
0,494;16,9662;74,997;0,3544;0
4,0975;13,7992;67,1289;0,0501;0
7,3348;15,7875;58,8641;0,0568;0
8,4688;14,2463;49,7067;0,0866;0
8,1583;10,4114;55,0864;0,0809;0
6,7722;9,4072;60,2407;0,083;0
9,5565;13,7819;59,8539;0,1649;0
7,4077;15,4861;66,7567;0,0885;0
7,0215;17,7122;60,7818;0,0594;0
6,8844;32,6014;57,0437;1,379;0
5,274;31,2209;66,4834;11,7516;0
2,0978;27,5793;71,3685;33,7584;0
2,2983;11,2487;67,6062;0,3604;0
2,716;9,5229;53,1778;0,782;0
4,4439;15,59;69,258;3,1566;0
4,6429;24,4309;75,198;32,4276;0
1,622;16,1947;70,2507;4,1512;0
3,6106;9,7611;75,6323;0,0216;0
1,9388;25,9148;64,1941;0,738;0
0,1567;17,604;77,8078;0,2133;0
-0,4975;12,2925;64,6426;4,573;0
3,3049;15,6758;62,75;23,9646;0
0,5064;16,0094;54,9507;0,4327;0
2,0987;17,5636;69,6401;0,0089;0
6,5236;11,9458;57,1356;0,2576;0
7,1847;14,3737;64,7859;5,2333;0
-0,3867;17,662;81,4805;18,0247;0
0,0318;19,9385;72,5576;10,3669;0
1,7056;14,4093;72,6981;19,7571;0
0,8544;25,1189;59,0984;26,7896;0
1,9738;19,397;61,6748;16,1728;0
3,7609;20,7899;56,4729;6,3686;0
6,2418;24,8223;72,2614;0,0208;0
-3,3165;32,3362;65,2884;21,1986;0
-4,6622;30,6402;66,3382;21,5755;0
-6,6429;15,8202;84,1852;0,7511;0
-5,5591;16,611;68,5454;0,0017;0
1,4145;17,3751;67,2884;18,0445;0
4,0933;21,6227;72,2025;5,5343;0
1,9738;15,7957;74,9436;14,7362;0
3,3426;13,0345;76,9858;3,4231;0
5,6273;15,5408;56,3835;16,7849;0
5,4537;22,1393;67,3644;29,8563;0
6,747;21,0895;63,2258;12,1093;0
3,7031;18,7745;73,0954;4,1147;0
7,9101;19,3262;51,0516;0,1931;0
12,2773;21,63;50,7556;5,3623;0
12,2642;26,7609;57,8564;6,299;0
10,3085;25,8159;57,0026;13,1435;0
6,7986;14,8017;66,6233;4,8951;0
4,6483;11,4661;60,6122;3,3123;0
8,8704;18,3185;50,5978;3,736;0
9,8633;24,5585;61,2915;12,9172;0
11,412;26,6195;59,201;31,2582;0
6,8452;16,6356;61,6836;4,6948;0
3,947;13,9597;72,0669;5,2711;0
3,4071;16,2218;64,4028;6,8784;0
1,7869;26,9029;61,6338;5,7546;0
5,301;35,5228;43,9885;26,2092;0
2,1271;25,5085;70,5412;1,5536;0
4,3494;13,6764;59,9178;1,2239;0
5,4234;14,308;61,1007;3,7192;0
3,3161;12,1938;72,0718;2,3293;0
5,6733;12,8235;53,9696;0,053;0
8,9889;13,3713;50,3668;0,3319;0
11,5347;20,9149;51,3224;1,9701;0
12,8634;27,9917;53,9425;0,9647;0
13,0989;35,7065;51,1562;27,2441;0
7,7828;17,8937;62,6976;4,2422;0
10,173;14,8244;45,581;0,5039;0
15,3657;21,5943;39,5993;0,8815;0
15,0056;24,1689;42,0302;2,2187;0
12,3357;15,1892;65,0253;11,8163;0
11,9038;24,7889;53,4951;0,1083;0
13,9127;14,636;49,4762;0,0286;0
17,2396;14,458;44,5573;0,067;0
16,1303;22,4035;38,4528;2,4755;0
14,9253;16,296;45,4892;0,1348;0
15,1557;11,1268;40,0905;0,2681;0
17,307;17,7679;43,9735;3,5845;0
14,3646;13,792;50,0332;0,7912;0
18,1366;16,2262;43,4506;0,1974;0
17,5175;18,8675;65,3248;2,5498;0
16,5619;17,7135;49,9298;0,7757;0
14,7553;16,3643;61,049;4,874;0
14,5122;22,3934;52,8183;0,4146;0
17,7174;17,9439;48,1588;0,001;0
17,2314;22,916;40,3126;0,0188;1
18,6687;11,4013;38,108;0,0097;0
20,6225;12,5986;37,0901;0,0137;1
20,9391;10,8492;38,7358;0,0027;1
19,2978;11,7694;47,6085;0,0994;1
20,0468;13,7454;45,4718;0,0125;1
20,0809;15,5872;45,3351;0,0026;1
18,132;15,2826;54,3382;0,0015;1
21,0805;11,5233;41,3036;5,911;0
21,249;13,042;39,8631;1,3516;0
19,5713;18,15;47,115;0,4773;1
20,3076;12,0858;43,5263;0,9573;0
19,8589;14,0716;49,5344;17,5878;0
17,9589;18,0161;49,7423;13,7825;0
17,0473;13,7582;59,8437;41,4844;0
17,4021;15,085;64,1602;44,3733;0
16,8307;18,5679;60,786;12,597;0
18,2586;17,5431;58,5792;0,2633;0
17,0449;12,8563;51,3076;0,6528;0
17,0869;8,2843;56,1153;3,367;0
19,5701;10,4398;50,6088;1,8998;0
18,5668;12,9513;53,356;0,8604;0
19,7846;7,789;50,3291;7,213;0
18,5908;9,895;48,6489;7,3656;0
16,8803;16,2459;56,1801;10,7232;0
12,9268;15,7586;47,6912;6,7948;0
14,316;14,6449;54,4433;2,1345;0
16,5539;11,4811;51,5935;1,9532;0
16,9223;9,2901;50,9255;7,4619;0
17,7313;14,059;50,8991;0,4608;0
17,6854;17,9442;51,8771;0,0806;0
19,1193;14,3424;51,1993;7,0586;0
19,8897;11,1047;53,88;6,9479;0
20,9932;11,7082;49,6875;26,9733;0
20,6336;11,5916;48,9893;3,7362;0
20,5765;11,5113;53,0261;7,7227;0
21,7771;13,0542;48,4908;3,9785;0
21,8258;10,4954;49,8856;4,3779;0
22,9224;11,2168;47,9079;7,1052;0
21,8086;12,3517;49,0312;8,52;0
22,4048;8,7912;50,8565;8,406;0
23,2542;8,2183;45,4197;4,7504;0
23,143;7,4713;49,5814;7,0367;0
23,4195;9,7682;45,1063;3,5658;0
21,9296;9,509;46,6541;1,5711;0
22,9226;8,6286;44,1263;9,9113;0
21,7896;7,745;49,5652;13,4774;0
23,2232;7,4478;48,8069;5,9496;0
22,853;9,2875;48,021;1,165;0
24,1341;14,7374;42,5988;22,3992;0
20,1397;11,0499;54,8153;24,4947;0
22,0347;10,3311;60,6629;0,4245;0
24,4683;8,9806;51,402;0,7521;0
25,1256;11,8137;45,5179;2,9335;0
22,2291;11,9351;46,9527;26,8115;0
17,7934;18,3673;52,1416;4,9077;0
17,2446;21,2035;61,7764;1,5048;0
18,8284;16,9187;58,0689;7,6787;0
20,6076;13,7693;58,5839;5,421;0
21,3054;19,0822;48,9681;2,7873;0
20,2303;19,3704;60,214;1,5283;0
24,3666;11,937;47,2155;1,0053;0
24,1233;11,1175;46,6166;6,1816;0
22,285;19,3122;48,8967;15,9141;0
16,5422;19,0982;46,8121;0,1053;0
16,8998;14,7688;45,3368;0,117;0
18,5723;18,2215;44,4176;0,4577;0
17,7718;22,6716;56,6248;6,4596;0
17,7845;24,3533;51,0333;15,6243;0
16,896;14,1225;69,0171;0,1934;0
21,1072;17,0633;64,2628;12,1621;0
20,8326;17,7255;53,4008;2,1968;0
20,3069;11,7066;56,0623;2,1774;0
23,3279;11,5671;62,4786;0,6738;0
24,4858;10,0722;59,8534;0,9553;0
23,6492;9,7161;56,3749;10,2631;0
24,7753;8,1822;44,4329;0,4811;0
23,766;11,6856;52,7598;5,6821;0
20,5918;18,423;51,9141;3,4483;0
21,1297;19,038;48,4927;1,384;0
21,1562;15,609;49,081;10,2521;0
21,4512;10,831;54,4784;0,0538;0
22,7453;9,8941;53,1001;0,9869;0
22,4867;8,6902;57,778;2,1893;0
23,3002;9,4483;50,8346;5,3351;0
23,3672;11,346;45,9901;0,0065;0
23,6518;10,0483;49,3898;2,5066;0
23,8115;9,8545;51,3278;10,3395;0
21,1847;14,6749;57,9965;7,7775;0
22,8478;19,3832;42,817;0,2998;0
22,2622;18,2029;48,9551;0,1094;0
24,3937;12,2279;43,7599;0,0026;0
25,6245;12,9277;45,007;1,5845;0
23,5901;12,7213;50,0734;7,9342;0
18,8268;14,6036;57,9504;5,9993;0
22,2387;19,4833;52,9854;0,5132;0
22,8519;16,2245;51,9398;1,4186;0
22,9545;13,5241;52,1754;3,0689;0
22,2905;9,8386;54,1388;12,9782;0
22,6311;10,0701;52,0397;4,7867;0
25,0312;13,5364;51,5072;0,0711;0
25,0308;15,7353;51,5391;2,4966;0
25,9309;14,1196;49,3088;1,6918;0
23,7519;12,6273;57,1073;3,3839;0
25,3367;13,0435;54,019;8,4961;0
24,9997;15,7526;49,6476;3,1836;0
25,0114;12,8293;51,6367;0,2392;0
25,9441;9,9666;46,2471;0,0319;0
25,8532;9,9182;48,2822;0,1452;0
26,55;10,1913;42,5627;0,0157;1
26,2445;9,8726;45,7126;0,2116;1
26,5584;9,4158;45,3286;0,7428;1
26,6416;10,6055;47,5509;1,9345;0
24,803;11,407;54,3896;6,9039;0
23,973;11,8645;49,5947;1,9216;0
25,5242;11,9743;45,3602;0,7147;0
24,7592;11,4132;42,1811;6,0537;0
22,418;16,2573;52,8717;2,7056;0
22,9045;13,2592;52,3172;1,197;0
23,1115;8,8308;53,7668;4,9586;0
24,2279;12,6469;48,4873;3,1132;0
25,1681;14,7129;43,2328;1,8992;0
24,4053;13,6694;45,44;1,3822;0
25,1176;13,3756;43,2311;0,4676;1
25,0555;12,4672;45,7586;0,7507;1
25,4073;10,899;43,5864;4,9522;0
23,909;8,4423;46,2126;2,0383;0
24,0966;9,6891;48,2655;2,2813;0
20,1306;16,9462;49,567;43,768;0
19,4412;16,6477;60,909;2,424;0
22,4329;15,8908;54,9087;0,0039;0
22,1876;11,8407;57,9911;0,0015;0
23,8449;10,0391;46,8112;1,564;0
23,3348;10,1334;53,2211;0,3242;0
23,4414;12,2736;48,9686;5,9015;0
22,1005;11,8895;49,7062;11,7218;0
20,2447;11,3996;54,3026;12,3559;0
19,156;11,9262;50,5425;3,2147;0
19,1327;14,2867;62,1294;0,1939;0
21,557;10,3763;49,4263;0,061;0
21,6374;9,4094;50,2037;4,1345;0
21,2331;13,9782;50,4863;3,3611;0
21,6155;12,7605;48,9749;0,0102;0
21,7593;13,0931;44,0316;0,01;0
21,0943;14,6717;41,7996;0,2583;1
23,2528;12,3921;51,0753;0,0198;1
22,5097;11,2104;45,834;0,1678;1
22,2864;9,3221;49,2694;0,6586;0
22,1713;12,4457;54,7791;0,8529;0
22,0675;14,5916;46,0981;0,0005;1
22,1881;12,2868;45,7896;0,122;1
21,8677;9,1124;48,0146;0,0275;1
23,1158;10,1471;49,2089;0,2611;1
21,8296;11,1323;51,8237;0,9863;0
22,6992;10,9686;50,3127;1,106;0
20,3207;15,0027;51,9198;0,045;1
22,2985;12,6392;58,9009;0,1166;1
17,2753;27,5896;63,1308;12,7429;0
13,1153;28,4715;43,6286;0,0053;0
12,9425;21,5703;41,3251;0,0024;1
17,5131;17,4944;44,9557;0,0271;1
19,28;16,2178;48,4159;0,0125;1
16,2028;24,4897;52,9637;0,0285;1
14,7634;16,2394;59,7694;0,0025;1
16,1403;13,584;53,345;1,714;0
14,2368;15,4166;60,3277;4,6352;0
16,7552;13,5239;55,7812;0,0091;0
15,9261;19,2761;51,4261;0,0113;0
18,1029;16,001;58,2383;0,1534;0
17,3262;15,5457;64,3691;1,8032;0
15,9125;12,6706;62,8;7,3077;0
16,1119;12,3321;58,655;3,603;0
17,3668;15,214;59,4646;0,1311;0
17,1947;15,2906;52,2816;0,0016;0
17,3126;12,4487;49,4763;0,0068;0
17,7033;13,8433;52,9291;0,0159;0
17,7766;17,1353;49,2047;0,0583;1
16,4855;13,0962;54,933;0,428;0
16,2867;11,4218;49,5066;0,8197;0
16,8401;9,7559;55,4569;0,3647;0
17,4904;10,8015;50,7438;0,0555;0
17,2989;10,3494;47,9894;0,5614;0
16,4436;13,4348;57,3356;0,3726;1
13,9402;16,7776;59,4141;0,0069;1
8,2001;20,3501;70,1175;2,2849;0
10,6712;20,8898;59,1773;0,0552;0
11,9571;17,871;61,1752;0,2051;0
12,4017;21,1212;55,4543;0,5549;1
12,8743;17,8927;64,2186;0,0179;0
14,2003;19,9792;61,8385;0,0574;1
16,6269;33,6381;53,8723;0,6953;1
11,3936;38,5235;68,4482;17,6503;0
14,833;41,2634;63,3992;20,8854;0
12,6194;27,811;56,5638;25,4534;0
13,2061;16,4978;58,8178;0,0757;0
14,301;20,4207;63,0752;6,5127;0
12,5504;18,5706;62,0823;2,8287;0
14,4242;13,8942;54,6443;0,4746;0
14,1841;12,332;53,2856;0,5809;0
11,033;14,8608;65,5157;0,1748;0
12,9979;12,7508;67,8296;0,0061;0
11,0378;12,8811;63,2689;0,4367;0
13,3311;11,2116;66,8127;0,0369;0
12,8087;10,1197;59,9512;0,0047;0
12,1578;12,4912;59,571;0,0013;0
13,234;13,2702;61,9919;0,0013;0
13,7255;12,6452;60,5441;0,0059;0
14,5257;12,0497;54,4741;0,0297;0
9,6345;19,9854;66,2794;0,0061;0
8,3662;18,3275;55,1578;0,0108;0
5,2107;22,6108;68,82;0,0066;0
4,223;24,455;63,4243;0,0238;0
3,8389;19,2529;53,7124;0,1364;0
3,3887;15,1455;77,4068;4,3511;0
6,3455;22,6116;72,408;23,9218;0
7,7952;7,3159;64,6832;0,1623;0
6,9645;7,3568;81,5561;0,0279;0
7,6708;9,2312;55,4713;0,0924;0
7,8776;18,673;68,5158;1,7738;0
2,5192;19,3517;72,3216;23,3423;0
5,4051;17,3468;77,2481;10,1772;0
1,4401;25,3706;82,4038;7,455;0
2,6573;29,5494;79,1784;1,7538;0
2,1874;21,5342;80,4208;0,0021;0
3,5982;11,8214;65,4157;1,245;0
3,3093;9,3859;74,2781;1,0814;0
6,9872;14,8644;69,7478;0,2953;0
5,0132;17,3505;65,9272;2,9182;0
3,3205;16,3562;71,3512;11,4503;0
4,7632;22,2401;49,5065;0,0036;0
4,2589;12,2398;63,7572;0,0884;0
8,543;14,6695;56,5855;0,1262;0
1,0065;22,6705;72,4026;11,161;0
8,0065;17,9167;54,8723;14,7779;0
4,2862;18,1957;63,0024;0,4477;0
1,0784;13,5112;62,4121;0,8299;0
2,328;10,8438;60,4063;0,0056;0
-3,4346;17,212;74,1225;3,502;0
-1,8722;18,2331;60,6364;8,7332;0
0,8423;18,6985;67,5227;1,1525;0
0,3021;13,6474;78,6295;2,1443;0
-0,4153;17,1208;81,183;11,7189;0
0,3329;20,9854;63,6297;1,5771;0
1,4822;16,1619;69,0794;3,3002;0
4,0716;16,8462;72,7358;5,9039;0
6,1137;18,4235;64,3874;2,4368;0
5,3019;25,3677;68,3962;11,1203;0
5,3389;15,0728;55,8685;1,3822;0
2,7182;32,5015;64,3423;15,0763;0
2,6942;25,4615;48,6573;2,1752;0
3,2537;16,0612;58,9005;1,6445;0
3,3731;14,7006;62,7204;0,0367;0
5,6331;10,6948;61,4354;0,1891;0
2,9149;19,0111;63,0822;0,025;0
4,5626;13,6113;64,3472;0,636;0
2,5895;24,2586;69,7305;0,1098;0
2,4818;16,2376;70,4636;0,0133;0
-1,8838;22,5948;69,4411;2,5752;0
-3,731;34,014;66,4871;0,4527;0
-5,6626;24,585;69,0506;0,169;0
-4,5086;16,1866;78,524;1,0914;0
-2,4823;24,4773;78,6282;0,5566;0
-3,855;19,9158;69,8573;0,0886;0
0,0752;17,4327;73,2727;3,8062;0
-0,8179;17,4176;63,3932;6,939;0
-1,6029;24,8694;58,0805;1,7631;0
-2,4495;19,5962;68,7108;1,1436;0
-1,4428;16,4163;64,6973;0,0792;0
1,0834;17,3601;63,3297;1,9965;0
2,7069;19,4923;66,3836;8,6405;0
-1,3099;22,6277;59,1485;0,1579;0
5,0647;23,2601;63,2383;0,2685;0
5,464;25,6406;60,5121;0,0839;0
0,6812;21,8022;72,6749;3,7446;0
-0,4953;14,28;66,4944;1,0605;0
0,3035;9,6975;72,918;1,5441;0
-3,3865;15,7529;84,4577;1,0622;0
0,1035;16,9084;68,1736;4,6601;0
0,6624;14,889;71,8795;1,1001;0
0,0561;21,3912;69,7829;0,5629;0
-2,6949;33,3874;70,9058;3,216;0
4,4082;24,1812;59,4258;2,0546;0
5,9943;23,6892;59,5899;4,5429;0
1,779;23,28;73,2042;2,8443;0
2,2542;12,5993;60,3958;0,9557;0
0,1606;11,109;69,6453;1,7896;0
2,2313;15,9304;62,7842;2,3769;0
7,3636;35,602;57,2361;15,182;0
6,2875;43,8375;47;7,1784;0
5,5942;25,485;73,3465;25,0646;0
2,7359;25,7209;52,859;4,8206;0
5,5467;21,7987;70,943;0,1398;0
4,9166;27,8017;68,9972;0,9716;0
4,3746;13,1873;64,7982;0,0106;0
3,3721;10,9541;66,745;0,1807;0
6,2594;12,207;52,0183;0,6117;0
7,4072;22,9898;61,4393;5,8259;0
4,7086;29,7858;61,25;26,2676;0
1,0615;35,392;61,4903;2,2551;0
2,187;26,6718;52,0842;0,0749;0
5,0897;23,6315;58,9242;0,3019;0
4,5723;22,6896;65,0476;0,5768;0
7,8283;12,4778;44,5527;0,1371;0
9,9457;9,5771;47,2165;0,0085;0
10,203;9,7184;40,2455;0,0128;0
8,9968;14,4175;42,9799;0,0295;0
8,153;12,1165;50,2822;0,3018;0
7,4785;12,4162;49,584;0,4328;0
3,7603;26,8703;62,9836;2,9707;0
-0,9749;45,8589;54,8028;0,0052;0
2,8122;27,6059;53,0616;0,7923;0
3,4568;24,4142;49,6455;0,061;0
8,7765;27,8323;58,2158;0,3637;0
7,4208;21,984;48,4336;0,0357;0
11,7866;20,9992;38,9665;0,016;0
11,1525;12,2963;50,4704;1,7835;0
7,5972;16,528;50,6425;0,499;0
9,3248;14,3196;48,5868;0,3421;0
12,4426;27,0398;40,441;0,5842;0
6,6222;16,6957;58,9041;4,1577;0
10,8646;17,523;42,2659;0,8318;0
13,7428;33,357;43,3771;0,7319;0
10,7108;22,5942;51,5352;6,3821;0
10,0583;18,253;56,9547;6,0725;0
12,0837;26,5242;46,6598;1,0869;0
6,1358;21,1905;43,2401;23,8092;0
5,392;28,8708;60,638;0,5738;0
9,7798;12,4648;42,0571;1,9863;0
5,7092;13,6776;56,3381;2,7853;0
8,0613;17,3208;45,3341;0,8894;0
12,7044;19,2872;53,8786;0,9118;0
15,1074;24,0212;47,8818;0,2012;0
11,5823;18,9839;60,12;0,3201;0
8,8881;16,8954;72,8207;2,1288;0
8,4362;23,9411;66,5127;1,0709;0
10,4093;22,8264;56,6027;0,1386;0
13,1456;17,4855;39,092;0,0653;0
13,4573;18,2514;48,8647;0,0433;0
15,7304;12,6587;32,3568;0,0223;0
13,6782;17,2507;41,9605;5,1912;0
6,8516;30,0735;58,4754;3,3095;0
8,6707;26,3781;47,9884;0,0156;0
9,1663;26,9464;36,1679;0,0087;0
10,585;20,5647;38,9481;0,2932;0
12,6478;15,0743;36,4097;0,067;0
15,2142;13,0175;32,9529;0,0315;0
14,8901;16,2714;36,8808;0,0059;0
14,5011;13,9299;40,9793;0,2043;0
12,0297;20,2775;45,4283;0,9755;0
12,1481;28,1658;52,0022;0,1269;1
9,494;26,0039;60,1031;6,9112;0
13,5663;9,9546;50,3149;0,0465;0
14,0574;12,5409;46,6508;8,9163;0
8,6858;12,294;65,9262;4,5139;0
14,3139;11,5517;53,6893;0,5941;0
11,6352;12,1695;60,6359;16,3671;0
6,6112;12,0927;70,4546;2,9181;0
7,8592;13,2327;67,2863;5,0369;0
7,0365;12,2126;67,4735;1,0238;0
6,1479;13,3359;84,8115;0,2094;0
10,3027;19,437;58,6417;0,1119;0
12,2606;12,1975;47,469;0,0464;0
13,2799;16,2538;39,8086;0,0086;0
12,4174;18,4448;57,9287;0,0663;0
14,2423;15,889;41,4695;0,0436;0
15,3751;17,5382;33,955;0,0483;0
16,0165;12,6905;34,0047;0,0372;0
17,3684;19,7144;37,1701;0,9324;1
17,9896;28,816;51,3139;3,4902;0
17,7001;22,2578;49,6504;0,0922;0
19,67;17,3368;43,4365;0,1513;1
21,672;20,609;38,017;4,4112;0
13,4109;13,7923;54,3131;11,986;0
13,2938;11,4837;53,7765;6,7608;0
10,0573;14,4396;69,1743;10,2389;0
10,5179;14,5097;71,2608;5,1114;0
12,1124;15,5742;59,8561;0,9538;0
15,6735;15,3838;50,0735;0,1127;0
14,9049;20,2282;47,4958;1,6528;0
14,0903;14,2081;50,9361;13,5786;0
10,8745;14,3926;63,4704;3,4725;0
7,5459;18,7516;63,8571;2,3037;0
10,5441;17,5503;60,5521;0,1343;0
13,5816;13,1436;40,8728;1,1418;0
10,0866;20,9338;74,8597;16,0673;0
14,2162;10,5581;53,3825;1,1583;0
17,5774;13,1882;41,7373;0,6891;0
19,1044;20,5465;46,8765;21,7976;0
12,6815;26,833;64,7817;23,6406;0
13,5221;25,1071;65,7542;4,9121;0
8,1861;11,5322;76,4133;1,2361;0
11,2644;9,4286;59,2278;0,9213;0
14,3104;10,2074;57,498;0,9355;0
17,5227;14,5617;51,7567;7,3952;0
15,1664;16,5742;56,1967;8,7878;0
14,5244;20,2067;56,1546;3,21;0
13,3795;19,0862;58,7492;3,9297;0
17,5334;14,8171;52,482;4,2653;0
15,3298;12,2256;57,4127;4,4732;0
16,8533;13,1806;56,3043;0,1337;0
18,5987;10,0075;46,0074;0,3152;0
21,6716;12,1607;43,7656;12,1624;0
16,9323;18,7148;73,2904;21,2204;0
16,0389;20,8213;61,9908;9,1975;0
14,7708;17,1101;63,9676;9,9417;0
13,8833;13,6331;64,8123;2,2869;0
14,5972;15,1454;60,0893;0,8941;0
19,6321;13,7293;43,8688;24,1732;0
17,9315;12,4172;59,5501;2,7522;0
20,2999;14,0988;46,5814;13,8895;0
19,571;10,8497;57,9492;13,5093;0
